t,x,y,run,mass_key,paddle_key
11.812,-0.08945,-5.635,run06,M2,P0
11.912,-0.313,-6.798,run06,M2,P0
12.012,-0.403,-6.351,run06,M2,P0
12.112,-0.447,-4.696,run06,M2,P0
12.212,-0.537,-2.639,run06,M2,P0
12.312,-0.447,-1.342,run06,M2,P0
12.412,-0.403,-1.923,run06,M2,P0
12.512,-0.403,-3.802,run06,M2,P0
12.613,-0.358,-6.038,run06,M2,P0
12.713,-0.313,-6.932,run06,M2,P0
12.813,-0.268,-6.306,run06,M2,P0
12.913,-0.134,-4.383,run06,M2,P0
13.013,-0.08945,-2.236,run06,M2,P0
13.113,0.0,-1.386,run06,M2,P0
13.213,-0.224,-1.923,run06,M2,P0
13.313,-0.358,-3.936,run06,M2,P0
13.413,-0.537,-6.217,run06,M2,P0
13.514,-0.671,-7.29,run06,M2,P0
13.614,-0.492,-6.575,run06,M2,P0
13.714,-0.358,-4.473,run06,M2,P0
13.814,-0.224,-2.37,run06,M2,P0
13.914,-0.04473,-1.431,run06,M2,P0
14.014,0.0,-2.281,run06,M2,P0
14.114,-0.04473,-3.936,run06,M2,P0
14.214,-0.179,-6.038,run06,M2,P0
14.314,-0.268,-6.977,run06,M2,P0
14.414,-0.358,-6.306,run06,M2,P0
14.514,-0.358,-4.249,run06,M2,P0
14.615,-0.403,-2.281,run06,M2,P0
14.715,-0.403,-1.252,run06,M2,P0
14.815,-0.313,-2.46,run06,M2,P0
14.915,-0.358,-4.294,run06,M2,P0
15.015,-0.537,-6.262,run06,M2,P0
15.115,-0.224,-7.514,run06,M2,P0
15.215,-0.08945,-6.038,run06,M2,P0
15.315,0.0,-3.936,run06,M2,P0
15.415,-0.04473,-2.013,run06,M2,P0
15.515,-0.04473,-1.565,run06,M2,P0
15.616,-0.08945,-2.505,run06,M2,P0
15.716,-0.313,-4.473,run06,M2,P0
15.816,-0.403,-6.485,run06,M2,P0
15.916,-0.447,-7.29,run06,M2,P0
16.016,-0.492,-6.262,run06,M2,P0
16.116,-0.358,-4.338,run06,M2,P0
16.216,-0.134,-2.102,run06,M2,P0
16.316,-0.134,-1.386,run06,M2,P0
16.416,-0.08945,-2.594,run06,M2,P0
16.517,-0.224,-4.696,run06,M2,P0
16.617,-0.268,-6.306,run06,M2,P0
16.717,-0.224,-6.932,run06,M2,P0
16.817,-0.179,-5.546,run06,M2,P0
16.917,-0.224,-3.712,run06,M2,P0
17.017,-0.403,-1.744,run06,M2,P0
17.117,-0.447,-1.297,run06,M2,P0
17.217,-0.358,-2.549,run06,M2,P0
17.317,-0.492,-4.786,run06,M2,P0
17.417,-0.537,-6.44,run06,M2,P0
17.517,-0.492,-6.798,run06,M2,P0
17.618,-0.224,-6.038,run06,M2,P0
17.718,-0.08945,-3.846,run06,M2,P0
17.818,0.134,-1.923,run06,M2,P0
17.918,-0.08945,-1.342,run06,M2,P0
18.018,-0.179,-2.46,run06,M2,P0
18.118,-0.403,-4.607,run06,M2,P0
18.218,-0.447,-6.396,run06,M2,P0
18.318,-0.447,-7.201,run06,M2,P0
18.418,-0.403,-6.038,run06,M2,P0
18.518,-0.403,-3.668,run06,M2,P0
18.619,-0.313,-2.057,run06,M2,P0
18.719,-0.224,-1.7,run06,M2,P0
18.819,-0.134,-2.728,run06,M2,P0
18.919,-0.224,-4.875,run06,M2,P0
19.019,-0.179,-6.619,run06,M2,P0
19.119,-0.179,-6.977,run06,M2,P0
19.219,-0.179,-5.546,run06,M2,P0
19.319,-0.08945,-3.533,run06,M2,P0
19.419,-0.224,-1.789,run06,M2,P0
19.52,-0.537,-1.655,run06,M2,P0
19.62,-0.447,-2.862,run06,M2,P0
19.72,-0.492,-5.009,run06,M2,P0
19.82,-0.268,-6.888,run06,M2,P0
19.92,-0.358,-7.022,run06,M2,P0
20.02,-0.134,-5.546,run06,M2,P0
20.12,0.0,-3.041,run06,M2,P0
20.22,0.08945,-1.655,run06,M2,P0
20.32,0.08945,-1.61,run06,M2,P0
20.42,-0.08945,-2.997,run06,M2,P0
20.52,-0.224,-5.233,run06,M2,P0
20.621,-0.358,-6.754,run06,M2,P0
20.721,-0.447,-6.798,run06,M2,P0
20.821,-0.537,-5.367,run06,M2,P0
20.921,-0.403,-3.399,run06,M2,P0
21.021,-0.358,-1.61,run06,M2,P0
21.121,-0.358,-1.655,run06,M2,P0
21.221,-0.224,-3.265,run06,M2,P0
21.321,-0.179,-5.457,run06,M2,P0
21.421,-0.179,-6.888,run06,M2,P0
21.521,-0.224,-6.53,run06,M2,P0
21.622,-0.224,-5.233,run06,M2,P0
21.722,-0.08945,-2.952,run06,M2,P0
21.822,-0.224,-1.476,run06,M2,P0
21.922,-0.224,-1.789,run06,M2,P0
22.022,-0.403,-3.444,run06,M2,P0
22.122,-0.492,-5.591,run06,M2,P0
22.222,-0.403,-7.111,run06,M2,P0
22.322,-0.313,-6.888,run06,M2,P0
22.422,-0.224,-5.054,run06,M2,P0
22.523,-0.04473,-2.952,run06,M2,P0
22.623,-0.04473,-1.431,run06,M2,P0
22.723,-0.04473,-1.789,run06,M2,P0
22.823,-0.08945,-3.31,run06,M2,P0
22.923,-0.224,-5.635,run06,M2,P0
23.023,-0.313,-6.709,run06,M2,P0
23.123,-0.358,-6.709,run06,M2,P0
23.223,-0.358,-4.83,run06,M2,P0
23.323,-0.358,-2.952,run06,M2,P0
23.423,-0.268,-1.61,run06,M2,P0
23.523,-0.268,-1.834,run06,M2,P0
23.624,-0.268,-3.668,run06,M2,P0
23.724,-0.268,-5.904,run06,M2,P0
23.824,-0.179,-6.888,run06,M2,P0
23.924,-0.179,-6.485,run06,M2,P0
24.024,-0.08945,-4.562,run06,M2,P0
24.124,-0.04473,-2.639,run06,M2,P0
24.224,-0.224,-1.521,run06,M2,P0
24.324,-0.268,-1.968,run06,M2,P0
24.424,-0.403,-3.802,run06,M2,P0
24.524,-0.537,-5.904,run06,M2,P0
24.625,-0.537,-7.156,run06,M2,P0
24.725,-0.403,-6.754,run06,M2,P0
24.825,-0.224,-4.741,run06,M2,P0
24.925,-0.179,-2.505,run06,M2,P0
25.025,-0.08945,-1.431,run06,M2,P0
25.125,-0.08945,-2.057,run06,M2,P0
25.225,-0.134,-3.712,run06,M2,P0
25.325,-0.268,-5.77,run06,M2,P0
25.425,-0.447,-6.977,run06,M2,P0
25.526,-0.403,-6.217,run06,M2,P0
25.626,-0.403,-4.473,run06,M2,P0
25.726,-0.224,-2.46,run06,M2,P0
25.826,-0.313,-1.476,run06,M2,P0
25.926,-0.358,-2.281,run06,M2,P0
26.026,-0.313,-4.294,run06,M2,P0
26.126,-0.358,-6.262,run06,M2,P0
26.226,-0.403,-6.932,run06,M2,P0
26.326,-0.179,-6.038,run06,M2,P0
26.426,-0.268,-4.115,run06,M2,P0
26.526,-0.224,-2.192,run06,M2,P0
26.627,-0.134,-1.521,run06,M2,P0
26.727,-0.313,-2.281,run06,M2,P0
26.827,-0.358,-4.07,run06,M2,P0
26.927,-0.403,-6.306,run06,M2,P0
27.027,-0.447,-7.156,run06,M2,P0
27.127,-0.447,-6.038,run06,M2,P0
27.227,-0.403,-3.802,run06,M2,P0
27.327,-0.313,-2.236,run06,M2,P0
27.427,-0.179,-1.565,run06,M2,P0
27.527,0.0,-2.505,run06,M2,P0
27.628,-0.179,-4.383,run06,M2,P0
27.728,-0.313,-6.262,run06,M2,P0
27.828,-0.403,-6.977,run06,M2,P0
27.928,-0.358,-6.083,run06,M2,P0
28.028,-0.403,-4.025,run06,M2,P0
28.128,-0.358,-2.057,run06,M2,P0
28.228,-0.313,-1.61,run06,M2,P0
28.328,-0.358,-2.549,run06,M2,P0
28.428,-0.403,-4.562,run06,M2,P0
28.529,-0.403,-6.709,run06,M2,P0
28.629,-0.268,-7.067,run06,M2,P0
28.729,-0.224,-5.591,run06,M2,P0
28.829,-0.179,-3.802,run06,M2,P0
28.929,-0.04473,-1.923,run06,M2,P0
29.029,-0.04473,-1.655,run06,M2,P0
29.129,-0.134,-2.505,run06,M2,P0
29.229,-0.358,-4.517,run06,M2,P0
29.329,-0.537,-6.53,run06,M2,P0
29.429,-0.403,-7.022,run06,M2,P0
29.529,-0.403,-5.993,run06,M2,P0
29.63,-0.268,-3.802,run06,M2,P0
29.73,-0.179,-1.968,run06,M2,P0
29.83,-0.08945,-1.565,run06,M2,P0
29.93,-0.224,-2.639,run06,M2,P0
30.03,-0.08945,-4.83,run06,M2,P0
30.13,-0.268,-6.53,run06,M2,P0
30.23,-0.179,-6.754,run06,M2,P0
30.33,-0.268,-5.501,run06,M2,P0
30.43,-0.313,-3.623,run06,M2,P0
30.53,-0.313,-1.968,run06,M2,P0
30.631,-0.313,-1.565,run06,M2,P0
30.731,-0.403,-2.862,run06,M2,P0
30.831,-0.358,-5.009,run06,M2,P0
30.931,-0.313,-6.798,run06,M2,P0
31.031,-0.313,-6.977,run06,M2,P0
31.131,-0.179,-5.546,run06,M2,P0
31.231,-0.08945,-3.399,run06,M2,P0
31.331,-0.134,-1.968,run06,M2,P0
31.431,-0.134,-1.61,run06,M2,P0
31.532,-0.224,-2.997,run06,M2,P0
31.632,-0.403,-5.054,run06,M2,P0
31.732,-0.403,-6.709,run06,M2,P0
31.832,-0.403,-6.977,run06,M2,P0
31.932,-0.313,-5.546,run06,M2,P0
32.032,-0.268,-3.444,run06,M2,P0
32.132,-0.268,-1.878,run06,M2,P0
32.232,-0.268,-1.744,run06,M2,P0
32.332,-0.179,-3.22,run06,M2,P0
32.432,-0.179,-5.188,run06,M2,P0
32.532,-0.313,-6.664,run06,M2,P0
32.633,-0.313,-6.709,run06,M2,P0
32.733,-0.268,-5.367,run06,M2,P0
32.833,-0.358,-3.176,run06,M2,P0
32.933,-0.224,-1.521,run06,M2,P0
33.033,-0.268,-1.834,run06,M2,P0
33.133,-0.179,-3.22,run06,M2,P0
33.233,-0.313,-5.546,run06,M2,P0
33.333,-0.403,-6.888,run06,M2,P0
33.433,-0.313,-6.798,run06,M2,P0
33.533,-0.179,-5.278,run06,M2,P0
33.634,-0.179,-3.086,run06,M2,P0
33.734,-0.134,-1.565,run06,M2,P0
33.834,-0.134,-1.789,run06,M2,P0
33.934,-0.179,-3.399,run06,M2,P0
34.034,-0.268,-5.322,run06,M2,P0
34.134,-0.447,-6.754,run06,M2,P0
34.234,-0.403,-6.619,run06,M2,P0
34.334,-0.313,-5.143,run06,M2,P0
34.434,-0.268,-2.997,run06,M2,P0
34.535,-0.179,-1.834,run06,M2,P0
34.635,-0.179,-1.878,run06,M2,P0
34.735,-0.04473,-3.712,run06,M2,P0
34.835,-0.179,-5.725,run06,M2,P0
0.0,-0.156,-1.601,run07,M2,P2
0.1,0.06669,-3.823,run07,M2,P2
0.2,0.111,-6.269,run07,M2,P2
0.3,0.156,-7.603,run07,M2,P2
0.4,-0.02223,-7.069,run07,M2,P2
0.5,-0.289,-5.024,run07,M2,P2
0.601,-0.556,-2.401,run07,M2,P2
0.701,-0.422,-0.978,run07,M2,P2
0.801,-0.511,-1.867,run07,M2,P2
0.901,-0.6,-4.179,run07,M2,P2
1.001,-0.467,-6.491,run07,M2,P2
1.101,-0.289,-7.691,run07,M2,P2
1.201,-0.06669,-6.891,run07,M2,P2
1.301,0.156,-4.891,run07,M2,P2
1.401,0.156,-2.356,run07,M2,P2
1.502,0.02223,-1.023,run07,M2,P2
1.602,0.06669,-1.823,run07,M2,P2
1.702,-0.06669,-4.09,run07,M2,P2
1.802,-0.245,-6.624,run07,M2,P2
1.902,-0.422,-7.78,run07,M2,P2
2.002,-0.511,-7.113,run07,M2,P2
2.102,-0.511,-4.802,run07,M2,P2
2.202,-0.511,-2.267,run07,M2,P2
2.302,-0.378,-1.067,run07,M2,P2
2.402,-0.2,-2.001,run07,M2,P2
2.502,-0.02223,-4.179,run07,M2,P2
2.603,-0.02223,-6.402,run07,M2,P2
2.703,0.111,-7.691,run07,M2,P2
2.803,0.111,-6.847,run07,M2,P2
2.903,-0.2,-4.579,run07,M2,P2
3.003,-0.378,-2.312,run07,M2,P2
3.103,-0.511,-1.2,run07,M2,P2
3.203,-0.6,-2.09,run07,M2,P2
3.303,-0.689,-4.579,run07,M2,P2
3.403,-0.645,-6.802,run07,M2,P2
3.503,-0.378,-7.691,run07,M2,P2
3.604,-0.06669,-6.58,run07,M2,P2
3.704,0.02223,-4.579,run07,M2,P2
3.804,0.02223,-2.134,run07,M2,P2
3.904,0.02223,-1.156,run07,M2,P2
4.004,-0.06669,-2.045,run07,M2,P2
4.104,-0.06669,-4.313,run07,M2,P2
4.204,-0.333,-6.713,run07,M2,P2
4.304,-0.467,-7.736,run07,M2,P2
4.404,-0.511,-6.758,run07,M2,P2
4.505,-0.511,-4.49,run07,M2,P2
4.605,-0.645,-2.045,run07,M2,P2
4.705,-0.467,-1.245,run07,M2,P2
4.805,-0.378,-2.267,run07,M2,P2
4.905,-0.156,-4.49,run07,M2,P2
5.005,-0.02223,-6.58,run07,M2,P2
5.105,0.06669,-7.603,run07,M2,P2
5.205,-0.02223,-6.447,run07,M2,P2
5.305,-0.111,-4.268,run07,M2,P2
5.405,-0.245,-2.001,run07,M2,P2
5.505,-0.422,-1.245,run07,M2,P2
5.606,-0.556,-2.445,run07,M2,P2
5.706,-0.511,-4.668,run07,M2,P2
5.806,-0.556,-6.936,run07,M2,P2
5.906,-0.467,-7.691,run07,M2,P2
6.006,-0.111,-6.402,run07,M2,P2
6.106,-0.111,-3.957,run07,M2,P2
6.206,0.02223,-1.823,run07,M2,P2
6.306,0.02223,-1.2,run07,M2,P2
6.406,-0.02223,-2.267,run07,M2,P2
6.506,-0.06669,-4.535,run07,M2,P2
6.607,-0.2,-6.847,run07,M2,P2
6.707,-0.378,-7.736,run07,M2,P2
6.807,-0.511,-6.491,run07,M2,P2
6.907,-0.511,-4.179,run07,M2,P2
7.007,-0.511,-2.045,run07,M2,P2
7.107,-0.511,-1.156,run07,M2,P2
7.207,-0.333,-2.49,run07,M2,P2
7.307,-0.156,-4.713,run07,M2,P2
7.407,-0.06669,-6.802,run07,M2,P2
7.508,-0.06669,-7.469,run07,M2,P2
7.608,-0.02223,-6.269,run07,M2,P2
7.708,-0.06669,-3.957,run07,M2,P2
7.808,-0.156,-1.912,run07,M2,P2
7.908,-0.289,-1.2,run07,M2,P2
8.008,-0.511,-2.579,run07,M2,P2
8.108,-0.556,-4.935,run07,M2,P2
8.208,-0.556,-7.069,run07,M2,P2
8.308,-0.378,-7.691,run07,M2,P2
8.408,-0.2,-6.358,run07,M2,P2
8.508,-0.06669,-3.912,run07,M2,P2
8.609,0.02223,-1.956,run07,M2,P2
8.709,0.06669,-1.378,run07,M2,P2
8.809,-0.02223,-2.49,run07,M2,P2
8.909,-0.02223,-4.802,run07,M2,P2
9.009,-0.2,-6.847,run07,M2,P2
9.109,-0.333,-7.558,run07,M2,P2
9.209,-0.422,-6.447,run07,M2,P2
9.309,-0.467,-4.135,run07,M2,P2
9.409,-0.467,-2.045,run07,M2,P2
9.509,-0.422,-1.556,run07,M2,P2
9.61,-0.333,-2.623,run07,M2,P2
9.71,-0.289,-4.935,run07,M2,P2
9.81,-0.333,-6.847,run07,M2,P2
9.91,0.02223,-7.247,run07,M2,P2
10.01,-0.02223,-5.869,run07,M2,P2
10.11,0.02223,-3.735,run07,M2,P2
10.21,-0.02223,-1.734,run07,M2,P2
10.31,-0.2,-1.378,run07,M2,P2
10.41,-0.289,-2.845,run07,M2,P2
10.511,-0.422,-5.068,run07,M2,P2
10.611,-0.6,-7.158,run07,M2,P2
10.711,-0.511,-7.291,run07,M2,P2
10.811,-0.378,-6.091,run07,M2,P2
10.911,-0.111,-3.779,run07,M2,P2
11.011,-0.111,-1.778,run07,M2,P2
11.111,0.06669,-1.467,run07,M2,P2
11.211,0.02223,-2.845,run07,M2,P2
11.311,-0.02223,-5.024,run07,M2,P2
11.411,-0.2,-7.025,run07,M2,P2
11.511,-0.333,-7.38,run07,M2,P2
11.612,-0.422,-6.002,run07,M2,P2
11.712,-0.467,-3.779,run07,M2,P2
11.812,-0.467,-1.956,run07,M2,P2
11.912,-0.422,-1.601,run07,M2,P2
12.012,-0.333,-3.112,run07,M2,P2
12.112,-0.289,-5.246,run07,M2,P2
12.212,-0.289,-6.936,run07,M2,P2
12.312,-0.06669,-7.158,run07,M2,P2
12.412,-0.02223,-5.646,run07,M2,P2
12.512,0.02223,-3.423,run07,M2,P2
12.613,-0.02223,-1.734,run07,M2,P2
12.713,-0.2,-1.467,run07,M2,P2
12.813,-0.2,-3.023,run07,M2,P2
12.913,-0.467,-5.38,run07,M2,P2
13.013,-0.556,-7.113,run07,M2,P2
13.113,-0.422,-7.425,run07,M2,P2
13.213,-0.333,-5.78,run07,M2,P2
13.313,-0.245,-3.468,run07,M2,P2
13.413,-0.111,-1.734,run07,M2,P2
13.514,-0.02223,-1.467,run07,M2,P2
13.614,0.06669,-3.023,run07,M2,P2
13.714,0.02223,-5.291,run07,M2,P2
13.814,-0.02223,-7.025,run07,M2,P2
13.914,-0.111,-7.38,run07,M2,P2
14.014,-0.378,-5.691,run07,M2,P2
14.114,-0.378,-3.334,run07,M2,P2
14.214,-0.511,-1.645,run07,M2,P2
14.314,-0.511,-1.601,run07,M2,P2
14.414,-0.422,-3.246,run07,M2,P2
14.514,-0.378,-5.424,run07,M2,P2
14.615,-0.2,-7.113,run07,M2,P2
14.715,-0.06669,-7.158,run07,M2,P2
14.815,0.02223,-5.513,run07,M2,P2
14.915,-0.111,-3.246,run07,M2,P2
15.015,-0.02223,-1.734,run07,M2,P2
15.115,-0.06669,-1.645,run07,M2,P2
15.215,-0.2,-3.068,run07,M2,P2
15.315,-0.422,-5.468,run07,M2,P2
15.415,-0.556,-7.247,run07,M2,P2
15.515,-0.511,-7.247,run07,M2,P2
15.616,-0.378,-5.557,run07,M2,P2
15.716,-0.245,-3.334,run07,M2,P2
15.816,-0.111,-1.601,run07,M2,P2
15.916,-0.111,-1.601,run07,M2,P2
16.016,-0.06669,-3.334,run07,M2,P2
16.116,0.02223,-5.38,run07,M2,P2
16.216,-0.02223,-6.936,run07,M2,P2
16.316,-0.156,-6.936,run07,M2,P2
16.416,-0.289,-5.335,run07,M2,P2
16.517,-0.378,-3.157,run07,M2,P2
16.617,-0.511,-1.601,run07,M2,P2
16.717,-0.511,-1.689,run07,M2,P2
16.817,-0.467,-3.334,run07,M2,P2
16.917,-0.467,-5.691,run07,M2,P2
17.017,-0.333,-7.158,run07,M2,P2
17.117,-0.245,-7.069,run07,M2,P2
17.217,-0.06669,-5.335,run07,M2,P2
17.317,0.02223,-2.934,run07,M2,P2
17.417,-0.02223,-1.512,run07,M2,P2
17.517,-0.156,-1.689,run07,M2,P2
17.618,-0.2,-3.29,run07,M2,P2
17.718,-0.422,-5.691,run07,M2,P2
17.818,-0.467,-7.247,run07,M2,P2
17.918,-0.556,-7.158,run07,M2,P2
18.018,-0.467,-5.424,run07,M2,P2
18.118,-0.2,-2.845,run07,M2,P2
18.218,-0.2,-1.601,run07,M2,P2
18.318,-0.156,-1.823,run07,M2,P2
18.418,-0.02223,-3.512,run07,M2,P2
18.518,-0.06669,-5.557,run07,M2,P2
18.619,-0.06669,-7.113,run07,M2,P2
18.719,-0.156,-6.936,run07,M2,P2
18.819,-0.289,-5.424,run07,M2,P2
18.919,-0.378,-2.89,run07,M2,P2
19.019,-0.378,-1.734,run07,M2,P2
19.119,-0.467,-1.867,run07,M2,P2
19.219,-0.467,-3.69,run07,M2,P2
19.319,-0.422,-5.913,run07,M2,P2
19.419,-0.289,-7.202,run07,M2,P2
19.52,-0.2,-6.847,run07,M2,P2
19.62,-0.02223,-5.202,run07,M2,P2
19.72,0.02223,-2.801,run07,M2,P2
19.82,0.02223,-1.467,run07,M2,P2
19.92,0.02223,-1.778,run07,M2,P2
20.02,-0.2,-3.779,run07,M2,P2
20.12,-0.289,-5.735,run07,M2,P2
20.22,-0.467,-7.247,run07,M2,P2
20.32,-0.467,-6.98,run07,M2,P2
20.42,-0.333,-4.713,run07,M2,P2
20.52,-0.289,-2.623,run07,M2,P2
20.621,-0.156,-1.556,run07,M2,P2
20.721,-0.2,-1.778,run07,M2,P2
20.821,-0.111,-3.823,run07,M2,P2
20.921,0.02223,-5.913,run07,M2,P2
21.021,-0.06669,-7.113,run07,M2,P2
21.121,-0.2,-6.669,run07,M2,P2
21.221,-0.333,-4.935,run07,M2,P2
21.321,-0.245,-2.579,run07,M2,P2
21.421,-0.422,-1.645,run07,M2,P2
21.521,-0.511,-2.09,run07,M2,P2
21.622,-0.467,-4.046,run07,M2,P2
21.722,-0.467,-6.18,run07,M2,P2
21.822,-0.333,-7.247,run07,M2,P2
21.922,-0.2,-6.713,run07,M2,P2
22.022,-0.111,-4.757,run07,M2,P2
22.122,0.06669,-2.712,run07,M2,P2
22.222,0.02223,-1.512,run07,M2,P2
22.322,-0.111,-2.179,run07,M2,P2
22.422,-0.111,-3.957,run07,M2,P2
22.523,-0.333,-6.046,run07,M2,P2
22.623,-0.422,-7.247,run07,M2,P2
22.723,-0.511,-6.758,run07,M2,P2
22.823,-0.467,-4.891,run07,M2,P2
22.923,-0.245,-2.668,run07,M2,P2
23.023,-0.333,-1.512,run07,M2,P2
23.123,-0.156,-2.179,run07,M2,P2
23.223,-0.111,-4.135,run07,M2,P2
23.323,-0.06669,-6.135,run07,M2,P2
23.423,-0.111,-7.113,run07,M2,P2
23.523,-0.156,-6.536,run07,M2,P2
23.624,-0.289,-4.579,run07,M2,P2
23.724,-0.245,-2.623,run07,M2,P2
23.824,-0.378,-1.601,run07,M2,P2
23.924,-0.422,-2.179,run07,M2,P2
24.024,-0.467,-4.224,run07,M2,P2
24.124,-0.422,-6.269,run07,M2,P2
24.224,-0.378,-7.247,run07,M2,P2
24.324,-0.245,-6.624,run07,M2,P2
24.424,-0.156,-4.668,run07,M2,P2
24.524,-0.06669,-2.49,run07,M2,P2
24.625,-0.02223,-1.689,run07,M2,P2
24.725,-0.02223,-2.267,run07,M2,P2
24.825,-0.06669,-4.224,run07,M2,P2
24.925,-0.2,-6.358,run07,M2,P2
25.025,-0.422,-7.025,run07,M2,P2
25.125,-0.422,-6.491,run07,M2,P2
25.225,-0.422,-4.579,run07,M2,P2
25.325,-0.289,-2.623,run07,M2,P2
25.425,-0.245,-1.645,run07,M2,P2
25.526,-0.245,-2.356,run07,M2,P2
25.626,-0.111,-4.49,run07,M2,P2
25.726,-0.111,-6.269,run07,M2,P2
25.826,-0.156,-7.113,run07,M2,P2
25.926,-0.2,-6.313,run07,M2,P2
26.026,-0.156,-4.357,run07,M2,P2
26.126,-0.245,-2.401,run07,M2,P2
26.226,-0.333,-1.645,run07,M2,P2
26.326,-0.378,-2.445,run07,M2,P2
26.426,-0.467,-4.49,run07,M2,P2
26.526,-0.556,-6.536,run07,M2,P2
26.627,-0.422,-7.202,run07,M2,P2
26.727,-0.245,-6.358,run07,M2,P2
26.827,-0.06669,-4.49,run07,M2,P2
26.927,0.02223,-2.445,run07,M2,P2
27.027,-0.02223,-1.601,run07,M2,P2
27.127,0.02223,-2.623,run07,M2,P2
27.227,-0.111,-4.49,run07,M2,P2
27.327,-0.289,-6.402,run07,M2,P2
27.427,-0.467,-7.202,run07,M2,P2
27.527,-0.6,-6.313,run07,M2,P2
27.628,-0.556,-4.401,run07,M2,P2
27.728,-0.289,-2.312,run07,M2,P2
27.828,-0.333,-1.601,run07,M2,P2
27.928,-0.2,-2.579,run07,M2,P2
28.028,-0.245,-4.579,run07,M2,P2
28.128,-0.156,-6.624,run07,M2,P2
28.228,-0.156,-7.113,run07,M2,P2
28.328,-0.2,-6.091,run07,M2,P2
28.428,-0.245,-4.179,run07,M2,P2
28.529,-0.245,-2.223,run07,M2,P2
28.629,-0.289,-1.689,run07,M2,P2
28.729,-0.378,-2.668,run07,M2,P2
28.829,-0.556,-4.757,run07,M2,P2
28.929,-0.511,-6.402,run07,M2,P2
29.029,-0.378,-7.247,run07,M2,P2
29.129,-0.2,-6.091,run07,M2,P2
29.229,-0.06669,-4.09,run07,M2,P2
29.329,0.02223,-2.356,run07,M2,P2
29.429,-0.02223,-1.689,run07,M2,P2
29.529,-0.02223,-2.845,run07,M2,P2
29.63,-0.156,-4.624,run07,M2,P2
29.73,-0.289,-6.358,run07,M2,P2
29.83,-0.378,-6.936,run07,M2,P2
29.93,-0.378,-6.091,run07,M2,P2
30.03,-0.422,-4.001,run07,M2,P2
30.13,-0.422,-2.267,run07,M2,P2
30.23,-0.245,-1.734,run07,M2,P2
30.33,-0.245,-2.668,run07,M2,P2
30.43,-0.2,-4.846,run07,M2,P2
30.53,-0.2,-6.58,run07,M2,P2
30.631,-0.156,-6.802,run07,M2,P2
30.731,-0.06669,-5.735,run07,M2,P2
30.831,-0.111,-4.001,run07,M2,P2
30.931,-0.156,-2.223,run07,M2,P2
31.031,-0.289,-1.778,run07,M2,P2
31.131,-0.289,-2.668,run07,M2,P2
31.231,-0.467,-4.846,run07,M2,P2
31.331,-0.422,-6.669,run07,M2,P2
31.431,-0.422,-7.113,run07,M2,P2
31.532,-0.156,-5.913,run07,M2,P2
31.632,-0.06669,-3.868,run07,M2,P2
31.732,-0.02223,-2.267,run07,M2,P2
31.832,0.02223,-1.689,run07,M2,P2
31.932,-0.02223,-2.89,run07,M2,P2
32.032,-0.156,-4.802,run07,M2,P2
32.132,-0.289,-6.491,run07,M2,P2
32.232,-0.289,-6.936,run07,M2,P2
32.332,-0.378,-5.735,run07,M2,P2
32.432,-0.333,-3.735,run07,M2,P2
32.532,-0.289,-2.134,run07,M2,P2
32.633,-0.378,-1.867,run07,M2,P2
32.733,-0.245,-2.979,run07,M2,P2
32.833,-0.289,-5.157,run07,M2,P2
32.933,-0.111,-6.758,run07,M2,P2
33.033,-0.111,-6.891,run07,M2,P2
33.133,-0.156,-5.691,run07,M2,P2
33.233,-0.156,-3.646,run07,M2,P2
33.333,-0.156,-2.045,run07,M2,P2
33.433,-0.289,-1.778,run07,M2,P2
33.533,-0.378,-3.068,run07,M2,P2
33.634,-0.378,-4.935,run07,M2,P2
33.734,-0.378,-6.758,run07,M2,P2
33.834,-0.333,-7.069,run07,M2,P2
33.934,-0.333,-5.691,run07,M2,P2
34.034,-0.156,-3.557,run07,M2,P2
34.134,0.06669,-2.09,run07,M2,P2
34.234,-0.02223,-1.734,run07,M2,P2
34.334,-0.06669,-2.979,run07,M2,P2
34.434,-0.2,-5.024,run07,M2,P2
34.535,-0.156,-6.624,run07,M2,P2
34.635,-0.289,-6.936,run07,M2,P2
34.735,-0.333,-5.824,run07,M2,P2
34.835,-0.378,-3.557,run07,M2,P2
0.0,-0.684,-5.811,run08,M2,P4
0.1,-0.244,-3.467,run08,M2,P4
0.2,0.0,-1.612,run08,M2,P4
0.3,0.195,-1.465,run08,M2,P4
0.4,0.684,-3.272,run08,M2,P4
0.5,0.83,-5.811,run08,M2,P4
0.601,0.977,-7.667,run08,M2,P4
0.701,0.635,-7.813,run08,M2,P4
0.801,0.147,-6.153,run08,M2,P4
0.901,-0.293,-3.711,run08,M2,P4
1.001,-0.537,-1.709,run08,M2,P4
1.101,-0.586,-1.612,run08,M2,P4
1.201,-0.733,-2.93,run08,M2,P4
1.301,-0.537,-5.225,run08,M2,P4
1.401,-0.147,-7.227,run08,M2,P4
1.502,0.342,-7.569,run08,M2,P4
1.602,0.781,-6.397,run08,M2,P4
1.702,0.928,-4.151,run08,M2,P4
1.802,0.781,-1.856,run08,M2,P4
1.902,0.586,-1.465,run08,M2,P4
2.002,0.488,-3.028,run08,M2,P4
2.102,-0.195,-5.323,run08,M2,P4
2.202,-0.195,-7.13,run08,M2,P4
2.302,-0.488,-7.569,run08,M2,P4
2.402,-0.488,-6.3,run08,M2,P4
